156561	כָלִבִּֽי	『L74333』	『4c.subs.m.sg.a』
156881	אֲבִיגַ֡יִל	『L74331』	『4c.nmpr.f.sg.a』
156893	עֲשׂוּיֹות֙	『L70036』	『4c.adjv.qal.ptcp.u.f.pl.a』
157292	וַ	『L70008』	『4c.conj』
157293	תָּבֹאת֙	『L70172』	『4c.verb.qal.wayq.p2.f.sg』
157672	סְבִיבֹתָֽיו	『L71009』	『4c.subs.f.pl.a.prs.p3.m.sg』
157728	מְרַאֲשֹׁתָ֑יו	『L71187』	『4c.advb.f.pl.a.prs.p3.m.sg』
157735	סְבִיבֹתָֽיו	『L71009』	『4c.subs.f.pl.a.prs.p3.m.sg』
157821	מְרַאֲשֹׁתָ֛יו	『L71187』	『4c.advb.f.pl.a.prs.p3.m.sg』
157976	מְרַאֲשֹׁתָֽיו	『L71187』	『4c.advb.f.pl.a.prs.p3.m.sg』
158115	חֲנִ֣ית	『L74218』	『4c.subs.f.sg.c』
158292	יָסַ֥ף	『L70265』	『4c.verb.qal.perf.p3.m.sg』
158374	וְ	『L70008』	『4c.conj』
158375	הַ	『L70006』	『4c.art』
158376	גִּזְרִ֖י	『L74352』	『4c.subs.m.sg.a』
158685	קָֽסֳמִי	『L73325』	『4c.verb.qal.impv.p2.f.sg』
159273	בְּ	『L70001』	『4c.prep』
159274	רִבְבֹתָֽיו	『L71051』	『4c.subs.f.pl.a.prs.p3.m.sg』
159563	בָּנָ֣יו	『L70235』	『4c.subs.m.pl.a.prs.p3.m.sg』
160632	וָ	『L70008』	『4c.conj』
160633	אֹמַ֣ר	『L70020』	『4c.verb.qal.wayq.p1.u.sg』
160686	בִּ	『L70001』	『4c.prep』
160687	בְגָדָ֖יו	『L71046』	『4c.subs.m.pl.a.prs.p3.m.sg』
160781	דָּמְךָ֖	『L70285』	『4c.subs.m.sg.a.prs.p2.m.sg』
161461	תַּחְתָּ֑יו	『L70039』	『4c.prep.m.pl.a.prs.p3.m.sg』
161708	וַ	『L70008』	『4c.conj』
161709	יִּוָּלְד֧וּ	『L70234』	『4c.verb.nif.wayq.p3.m.pl』
161726	לַ	『L70028』	『4c.prep』
161727	אֲבִיגַ֕יִל	『L74331』	『4c.nmpr.f.sg.a』
161912	תַּחְתָּ֥יו	『L70039』	『4c.prep.m.pl.a.prs.p3.m.sg』
162002	לָֽיִשׁ	『L74339』	『4c.nmpr.m.sg.a』
162248	מֹ֣ובָאֶ֔ךָ	『L74398』	『4c.subs.m.sg.a.prs.p2.m.sg』
162954	הָיִ֛יתָ	『L70010』	『4c.verb.qal.perf.p2.m.sg』
162955	הַ	『L70006』	『4c.conj』
162956	מֹּוצִ֥יא	『L70056』	『4c.verb.hif.ptca.u.m.sg.a』
162957	וְ	『L70008』	『4c.conj』
162958	הַ	『L70006』	『4c.conj』
162959	מֵּבִ֖יא	『L70172』	『4c.verb.hif.ptca.u.m.sg.a』
163109	שְׂנֻאֵ֖י	『L71052』	『4c.adjv.qal.ptcp.u.m.pl.c』
163379	כְּֽ	『L70092』	『4c.prep』
163380	שָׁמְעֲךָ֞	『L70211』	『4c.verb.qal.infc.u.u.u.a.prs.p2.m.sg』
164660	פְּרָֽת	『L70162』	『4c.nmpr.u.sg.a』
165485	יִשְׂרָאֵ֔ל	『L71341』	『4c.nmpr.u.sg.a』
166255	וַ	『L70008』	『4c.conj』
166256	יֹּר֨וּ	『L71322』	『4c.verb.hif.wayq.p3.m.pl』
166257	הַ	『L70006』	『4c.art』
166258	מֹּורִ֤ים	『L71322』	『4c.subs.hif.ptca.u.m.pl.a』
166573	בְּ	『L70001』	『4c.prep』
166574	עֵינַי֒	『L70200』	『4c.subs.f.du.a.prs.p1.u.sg』
166851	שִׂמְלֹתָ֔יו	『L70478』	『4c.subs.f.pl.a.prs.p3.m.sg』
166913	וְ	『L70008』	『4c.conj』
166914	חַנַּ֥נִי	『L71350』	『4c.verb.qal.perf.p3.m.sg.prs.p1.u.sg』
166955	וַ	『L70008』	『4c.conj』
166956	תִּקְרָ֤א	『L70027』	『4c.verb.qal.wayq.p3.f.sg』
167099	בַּ	『L70001』	『4c.prep』
167100		『L70006』	『4c.art』
167101	מַּלְבֵּ֔ן	『L74483』	『4c.subs.m.sg.a』
167308	וַ	『L70008』	『4c.conj』
167309	תָּ֨לָשׁ֙	『L70836』	『4c.verb.qal.wayq.p3.f.sg』
167914	עֵינָ֔יו	『L70200』	『4c.subs.f.du.a.prs.p3.m.sg』
167981	עַמִּיה֖וּד	『L72750』	『4c.nmpr.m.sg.a』
168180	שִׂים	『L70135』	『4c.verb.qal.infc.u.u.u.a』
168255	מֵ	『L70038』	『4c.prep』
168256	הַרְבַּ֞ת	『L74496』	『4c.subs.f.sg.c』
168604	עַבְדֶּֽךָ	『L70483』	『4c.subs.m.sg.a.prs.p2.m.sg』
168762	וְ	『L70008』	『4c.conj』
168763	הַצִּית֣וּהָ	『L73536』	『4c.verb.hif.impv.p2.m.pl.prs.p3.f.sg』
169059	יָשֹׁ֨וב	『L70299』	『4c.advb.qal.infa.u.u.u.a』
169324	אֲנִֽיעֲךָ֤	『L70290』	『4c.verb.hif.impf.p1.u.sg.prs.p2.m.sg』
169536	בְּ	『L70001』	『4c.prep』
169537	עַֽרְבֹ֖ות	『L72949』	『4c.subs.f.pl.c』
169793	וְ	『L70008』	『4c.conj』
169794	הַ	『L70006』	『4c.art』
169795	לֶּ֤חֶם	『L70241』	『4c.subs.u.sg.a』
169942	תַּחְתָּ֔יו	『L70039』	『4c.prep.m.pl.a.prs.p3.m.sg』
169997	כֹּ֣ה	『L70750』	『4c.advb』
169999	כִּ֤י	『L70023』	『4c.conj』
